zip_code,state,latitude,longitude,zipcode,relative_income,relative_income_dispersion,income_category,inequality_category,income_lambda,inequality_lambda
2885,RI,41.71,-71.26,2885,73274.66666666667,42046.221940462936,Upper Medium Income,High Inequality,4,3
2886,RI,41.7,-71.42,2886,198486.0,120071.79096690446,High Income,High Inequality,5,3
2888,RI,41.7,-71.42,2888,121971.66666666669,71579.12415409026,Upper Medium Income,High Inequality,4,3
2889,RI,41.7,-71.42,2889,165857.33333333334,84193.15494662654,High Income,High Inequality,5,3
2891,RI,41.37,-71.81,2891,177596.5,144887.22043403276,High Income,High Inequality,5,3
2892,RI,41.5,-71.59,2892,42243.5,37712.71485189047,Upper Medium Income,Moderate Inequality,4,2
2893,RI,41.69,-71.51,2893,150857.83333333334,69830.01682777017,High Income,High Inequality,5,3
2894,RI,41.45,-71.7,2894,4784.5,5147.086156263561,Lower Medium Income,Low Inequality,3,1
2895,RI,41.99,-71.5,2895,155643.0,70894.72358081384,High Income,High Inequality,5,3
2896,RI,41.95,-71.55,2896,77216.16666666667,59211.73722638668,Upper Medium Income,High Inequality,4,3
2898,RI,41.52,-71.67,2898,13775.333333333334,9768.338337028805,Upper Medium Income,Moderate Inequality,4,2
2919,RI,41.81,-71.46,2919,171679.66666666666,88411.77943841343,High Income,High Inequality,5,3
2914,RI,41.8,-71.35,2914,98650.66666666669,42715.14018081489,Upper Medium Income,High Inequality,4,3
2915,RI,41.77,-71.35,2915,92736.5,50712.57319343991,Upper Medium Income,High Inequality,4,3
2916,RI,41.84,-71.35,2916,62864.0,43370.389479459365,Upper Medium Income,High Inequality,4,3
7401,NJ,41.03,-74.13,7401,126106.66666666669,236219.18916520453,Upper Medium Income,High Inequality,4,3
7821,NJ,40.98,-74.74,7821,78165.5,78023.54669136748,Upper Medium Income,High Inequality,4,3
8801,NJ,40.64,-74.89,8801,96691.5,133040.47133823604,Upper Medium Income,High Inequality,4,3
8802,NJ,40.67,-75.02,8802,39476.66666666666,46539.11631591931,Upper Medium Income,High Inequality,4,3
7822,NJ,41.14,-74.68,7822,8789.666666666666,8513.55645230985,Lower Medium Income,Moderate Inequality,3,2
7001,NJ,40.58,-74.27,7001,80674.0,51724.084510022985,Upper Medium Income,High Inequality,4,3
7920,NJ,40.67,-74.56,7920,505699.6666666667,936439.6702762366,Very High Income,High Inequality,6,3
7002,NJ,40.66,-74.11,7002,364773.0,158551.64577007707,Very High Income,High Inequality,6,3
7921,NJ,40.65,-74.67,7921,104491.83333333331,130177.47493697466,Upper Medium Income,High Inequality,4,3
7823,NJ,40.82,-75.07,7823,41793.333333333336,27311.31352876801,Upper Medium Income,Moderate Inequality,4,2
7621,NJ,40.92,-73.99,7621,208895.66666666663,173086.74361910752,Very High Income,High Inequality,6,3
7922,NJ,40.67,-74.42,7922,192624.0,329979.968384749,High Income,High Inequality,5,3
7924,NJ,40.73,-74.59,7924,193729.16666666663,396965.2669755462,High Income,High Inequality,5,3
7825,NJ,40.98,-74.96,7825,72653.66666666667,62521.1805156194,Upper Medium Income,High Inequality,4,3
7003,NJ,40.81,-74.18,7003,322818.5,189043.0118346087,Very High Income,High Inequality,6,3
7403,NJ,41.02,-74.33,7403,57014.333333333336,44532.9084909875,Upper Medium Income,High Inequality,4,3
8804,NJ,40.65,-75.08,8804,25394.0,23157.561486477804,Upper Medium Income,Moderate Inequality,4,2
7005,NJ,40.9,-74.4,7005,177096.16666666666,218392.15656558424,High Income,High Inequality,5,3
8805,NJ,40.56,-74.53,8805,69086.0,31097.7937030909,Upper Medium Income,Moderate Inequality,4,2
7826,NJ,41.14,-74.74,7826,43026.833333333336,33667.41970758476,Upper Medium Income,Moderate Inequality,4,2
7827,NJ,41.29,-74.74,7827,20669.83333333333,11772.311368914205,Upper Medium Income,Moderate Inequality,4,2
8807,NJ,40.59,-74.62,8807,424289.3333333333,550120.1559283814,Very High Income,High Inequality,6,3
7828,NJ,40.87,-74.73,7828,93965.33333333331,63980.49514865189,Upper Medium Income,High Inequality,4,3
7405,NJ,40.99,-74.34,7405,200045.16666666663,248568.30784266657,High Income,High Inequality,5,3
7004,NJ,40.88,-74.3,7004,84927.33333333333,98578.4898396535,Upper Medium Income,High Inequality,4,3
7006,NJ,40.83,-74.27,7006,344302.8333333333,510530.0999915349,Very High Income,High Inequality,6,3
7830,NJ,40.71,-74.83,7830,100494.16666666669,163483.1724776794,Upper Medium Income,High Inequality,4,3
7008,NJ,40.58,-74.22,7008,109311.33333333331,49966.8008568356,Upper Medium Income,High Inequality,4,3
7009,NJ,40.85,-74.22,7009,146397.83333333334,180757.6887453661,High Income,High Inequality,5,3
7927,NJ,40.82,-74.45,7927,42952.66666666666,48105.88415013975,Upper Medium Income,High Inequality,4,3
7928,NJ,40.74,-74.38,7928,478211.5,996122.213135065,Very High Income,High Inequality,6,3
7930,NJ,40.78,-74.69,7930,157302.16666666666,294731.6746964375,High Income,High Inequality,5,3
7010,NJ,40.82,-73.98,7010,167519.83333333334,127798.9610731115,High Income,High Inequality,5,3
7011,NJ,40.86,-74.15,7011,164864.5,68156.81335493906,High Income,High Inequality,5,3
7012,NJ,40.86,-74.15,7012,101884.83333333331,78258.88145230972,Upper Medium Income,High Inequality,4,3
7013,NJ,40.86,-74.15,7013,238301.0,199743.34691598616,Very High Income,High Inequality,6,3
7014,NJ,40.86,-74.15,7014,39378.16666666666,28095.519610191703,Upper Medium Income,Moderate Inequality,4,2
8809,NJ,40.63,-74.91,8809,55241.0,61925.36308492668,Upper Medium Income,High Inequality,4,3
7624,NJ,40.97,-73.96,7624,116197.16666666669,188518.15885735425,Upper Medium Income,High Inequality,4,3
7832,NJ,40.95,-75.06,7832,26732.166666666668,21307.02644121574,Upper Medium Income,Moderate Inequality,4,2
7016,NJ,40.65,-74.3,7016,262848.5,332177.0027992606,Very High Income,High Inequality,6,3
7626,NJ,40.93,-73.95,7626,144185.0,255771.4429501464,High Income,High Inequality,5,3
8810,NJ,40.38,-74.51,8810,89152.5,110136.91328841572,Upper Medium Income,High Inequality,4,3
7627,NJ,40.95,-73.95,7627,102314.83333333331,200878.9493355804,Upper Medium Income,High Inequality,4,3
7834,NJ,40.89,-74.48,7834,203742.16666666663,247589.0705822183,High Income,High Inequality,5,3
7801,NJ,40.88,-74.55,7801,110140.0,39221.75276552541,Upper Medium Income,High Inequality,4,3
7803,NJ,40.87,-74.6,7803,26021.33333333333,17872.56522905055,Upper Medium Income,Moderate Inequality,4,2
7869,NJ,40.84,-74.58,7869,320995.8333333333,480376.5825955369,Very High Income,High Inequality,6,3
7628,NJ,40.94,-73.99,7628,126575.16666666669,102270.88053872748,Upper Medium Income,High Inequality,4,3
8812,NJ,40.58,-74.46,8812,121802.83333333331,118026.62702020536,Upper Medium Income,High Inequality,4,3
8816,NJ,40.42,-74.41,8816,462552.6666666667,520263.21404599294,Very High Income,High Inequality,6,3
7936,NJ,40.81,-74.36,7936,133376.66666666666,171245.6268985187,Upper Medium Income,High Inequality,4,3
7017,NJ,40.76,-74.21,7017,129867.0,67806.92303592605,Upper Medium Income,High Inequality,4,3
7018,NJ,40.76,-74.21,7018,97204.83333333331,54550.214266918025,Upper Medium Income,High Inequality,4,3
7020,NJ,40.82,-73.97,7020,167249.66666666666,230093.2168514897,High Income,High Inequality,5,3
8817,NJ,40.52,-74.36,8817,293778.6666666667,205170.4176850714,Very High Income,High Inequality,6,3
8820,NJ,40.52,-74.36,8820,428473.0,589644.4399849795,Very High Income,High Inequality,6,3
8837,NJ,40.52,-74.36,8837,116387.0,84001.46157299883,Upper Medium Income,High Inequality,4,3
7201,NJ,40.66,-74.19,7201,87798.66666666667,48673.57366237522,Upper Medium Income,High Inequality,4,3
7202,NJ,40.66,-74.19,7202,138263.5,72206.66060897706,Upper Medium Income,High Inequality,4,3
7203,NJ,40.65,-74.26,7203,106466.0,51037.84681194927,Upper Medium Income,High Inequality,4,3
7204,NJ,40.66,-74.26,7204,81621.0,49983.830557491296,Upper Medium Income,High Inequality,4,3
7205,NJ,40.69,-74.23,7205,119162.16666666669,42553.25625808989,Upper Medium Income,High Inequality,4,3
7206,NJ,40.66,-74.19,7206,84702.16666666667,53853.34171773064,Upper Medium Income,High Inequality,4,3
7208,NJ,40.66,-74.19,7208,128882.83333333331,46935.755783482025,Upper Medium Income,High Inequality,4,3
7407,NJ,40.9,-74.11,7407,113486.66666666669,61569.359755211575,Upper Medium Income,High Inequality,4,3
7630,NJ,40.97,-74.02,7630,72315.16666666667,83622.25656466503,Upper Medium Income,High Inequality,4,3
7631,NJ,40.89,-73.97,7631,335801.3333333333,488417.3016344391,Very High Income,High Inequality,6,3
7632,NJ,40.88,-73.94,7632,146791.66666666666,300432.22458296095,High Income,High Inequality,5,3
7021,NJ,40.82,-74.28,7021,71323.0,153979.71866060802,Upper Medium Income,High Inequality,4,3
7410,NJ,40.93,-74.11,7410,316405.5,330076.7172878148,Very High Income,High Inequality,6,3
7022,NJ,40.81,-74.0,7022,48447.833333333336,14802.140688652662,Upper Medium Income,Moderate Inequality,4,2
7023,NJ,40.64,-74.38,7023,82361.16666666667,105437.05194933452,Upper Medium Income,High Inequality,4,3
7931,NJ,40.69,-74.62,7931,186004.3333333333,424949.7716218549,High Income,High Inequality,5,3
7836,NJ,40.84,-74.7,7836,118177.0,128829.88149338646,Upper Medium Income,High Inequality,4,3
8822,NJ,40.5,-74.86,8822,341800.1666666667,428818.39530571294,Very High Income,High Inequality,6,3
7932,NJ,40.77,-74.39,7932,208859.8333333333,360560.2482040507,Very High Income,High Inequality,6,3
7024,NJ,40.85,-73.97,7024,374290.5,407820.9901526649,Very High Income,High Inequality,6,3
7416,NJ,41.11,-74.58,7416,28800.666666666668,15208.264341030725,Upper Medium Income,Moderate Inequality,4,2
7417,NJ,41.0,-74.2,7417,332148.8333333333,698005.7255035711,Very High Income,High Inequality,6,3
8823,NJ,40.44,-74.54,8823,75435.0,59640.74950903954,Upper Medium Income,High Inequality,4,3
8825,NJ,40.52,-75.05,8825,36470.5,33996.98740035652,Upper Medium Income,Moderate Inequality,4,2
7026,NJ,40.87,-74.1,7026,132361.5,50545.72833286706,Upper Medium Income,High Inequality,4,3
7027,NJ,40.65,-74.32,7027,36798.5,30863.645596397066,Upper Medium Income,Moderate Inequality,4,2
7933,NJ,40.7,-74.47,7933,38085.16666666666,51811.99043239573,Upper Medium Income,High Inequality,4,3
7934,NJ,40.72,-74.67,7934,33781.5,66287.32056057175,Upper Medium Income,High Inequality,4,3
8826,NJ,40.69,-74.94,8826,46990.333333333336,46895.0674406879,Upper Medium Income,High Inequality,4,3
7028,NJ,40.8,-74.2,7028,158342.16666666666,317109.4722384789,High Income,High Inequality,5,3
7418,NJ,41.24,-74.48,7418,15846.833333333334,13868.851090363134,Upper Medium Income,Moderate Inequality,4,2
7838,NJ,40.84,-74.94,7838,24210.83333333333,19426.179216888395,Upper Medium Income,Moderate Inequality,4,2
7935,NJ,40.74,-74.45,7935,14731.166666666666,29263.021644503267,Upper Medium Income,Moderate Inequality,4,2
7601,NJ,40.88,-74.04,7601,244138.16666666663,97319.67608539738,Very High Income,High Inequality,6,3
7603,NJ,40.87,-74.02,7603,48613.66666666666,28275.346163516137,Upper Medium Income,Moderate Inequality,4,2
7604,NJ,40.86,-74.07,7604,94765.5,81410.43969848093,Upper Medium Income,High Inequality,4,3
7605,NJ,40.86,-73.99,7605,83588.83333333333,101176.8137992429,Upper Medium Income,High Inequality,4,3
7606,NJ,40.86,-74.04,7606,13442.166666666666,5099.060988718086,Upper Medium Income,Low Inequality,4,1
7607,NJ,40.9,-74.06,7607,73395.0,57381.293404732525,Upper Medium Income,High Inequality,4,3
7840,NJ,40.85,-74.82,7840,221519.66666666663,167721.75422128956,Very High Income,High Inequality,6,3
7419,NJ,41.14,-74.57,7419,66524.33333333333,44783.569583795645,Upper Medium Income,High Inequality,4,3
8827,NJ,40.7,-74.96,8827,41424.16666666666,46008.03211360672,Upper Medium Income,High Inequality,4,3
7640,NJ,40.98,-73.98,7640,61382.833333333336,91649.25561818092,Upper Medium Income,High Inequality,4,3
7029,NJ,40.74,-74.15,7029,108607.66666666669,49003.88646083764,Upper Medium Income,High Inequality,4,3
7420,NJ,41.02,-74.3,7420,29212.666666666668,21773.27024281531,Upper Medium Income,Moderate Inequality,4,2
7641,NJ,40.96,-73.99,7641,57369.5,104391.95095552146,Upper Medium Income,High Inequality,4,3
8828,NJ,40.37,-74.42,8828,17988.5,11920.75230428013,Upper Medium Income,Moderate Inequality,4,2
7421,NJ,41.16,-74.35,7421,52085.66666666666,39956.84021874936,Upper Medium Income,High Inequality,4,3
8829,NJ,40.66,-74.89,8829,28497.666666666668,24770.585706976464,Upper Medium Income,Moderate Inequality,4,2
7422,NJ,41.17,-74.44,7422,42177.0,30656.27651884684,Upper Medium Income,Moderate Inequality,4,2
8844,NJ,40.47,-74.62,8844,454905.0,572816.2354448414,Very High Income,High Inequality,6,3
7642,NJ,41.0,-74.04,7642,111348.5,143513.72015908445,Upper Medium Income,High Inequality,4,3
7676,NJ,40.98,-74.06,7676,103141.5,129408.53418959664,Upper Medium Income,High Inequality,4,3
7030,NJ,40.74,-74.02,7030,889977.0,1411706.923504592,Very High Income,High Inequality,6,3
7423,NJ,40.99,-74.09,7423,93429.83333333331,186587.2127638083,Upper Medium Income,High Inequality,4,3
7843,NJ,40.95,-74.65,7843,77425.16666666667,46347.11879034842,Upper Medium Income,High Inequality,4,3
8830,NJ,40.57,-74.31,8830,132485.5,95942.83761021456,Upper Medium Income,High Inequality,4,3
8831,NJ,40.34,-74.44,8831,540579.6666666666,585474.9735200187,Very High Income,High Inequality,6,3
7302,NJ,40.71,-74.06,7302,800354.8333333334,1133705.373905834,Very High Income,High Inequality,6,3
7304,NJ,40.71,-74.06,7304,200003.5,64603.17313801235,High Income,High Inequality,5,3
7305,NJ,40.71,-74.06,7305,282461.3333333333,88829.66899784478,Very High Income,High Inequality,6,3
7306,NJ,40.71,-74.06,7306,265440.3333333333,116443.9918461518,Very High Income,High Inequality,6,3
7307,NJ,40.71,-74.06,7307,228255.0,100831.6442769828,Very High Income,High Inequality,6,3
7310,NJ,40.71,-74.06,7310,242837.66666666663,319848.25103080785,Very High Income,High Inequality,6,3
7311,NJ,40.71,-74.06,7311,27508.33333333333,39732.42610094011,Upper Medium Income,High Inequality,4,3
7031,NJ,40.79,-74.12,7031,101136.0,67164.21175000865,Upper Medium Income,High Inequality,4,3
7032,NJ,40.75,-74.11,7032,187667.16666666663,75209.74129038517,High Income,High Inequality,5,3
8832,NJ,40.51,-74.31,8832,11579.0,7042.547096044158,Upper Medium Income,Moderate Inequality,4,2
8824,NJ,40.41,-74.56,8824,129834.33333333331,149490.41326542204,Upper Medium Income,High Inequality,4,3
7033,NJ,40.67,-74.28,7033,58308.333333333336,42270.00140840626,Upper Medium Income,High Inequality,4,3
7847,NJ,40.88,-74.62,7847,11649.166666666666,7716.861238007761,Upper Medium Income,Moderate Inequality,4,2
7848,NJ,41.09,-74.68,7848,32841.0,27170.026912022004,Upper Medium Income,Moderate Inequality,4,2
7034,NJ,40.88,-74.38,7034,59060.66666666666,40157.4970020128,Upper Medium Income,High Inequality,4,3
7849,NJ,40.96,-74.61,7849,68960.33333333333,60613.31219020016,Upper Medium Income,High Inequality,4,3
7850,NJ,40.9,-74.66,7850,42501.66666666666,31345.1575824188,Upper Medium Income,Moderate Inequality,4,2
7851,NJ,41.21,-74.82,7851,3294.833333333333,2827.8502376658257,Lower Medium Income,Low Inequality,3,1
8833,NJ,40.64,-74.83,8833,131948.66666666666,207401.16558174565,Upper Medium Income,High Inequality,4,3
7852,NJ,40.88,-74.66,7852,35099.0,32357.96832311942,Upper Medium Income,Moderate Inequality,4,2
7035,NJ,40.92,-74.3,7035,83225.5,63199.17269316111,Upper Medium Income,High Inequality,4,3
7036,NJ,40.62,-74.23,7036,219938.66666666663,100022.71324987474,Very High Income,High Inequality,6,3
7424,NJ,40.87,-74.21,7424,182632.0,129071.57352879836,High Income,High Inequality,5,3
7643,NJ,40.84,-74.03,7643,56403.833333333336,25836.23263880914,Upper Medium Income,Moderate Inequality,4,2
7039,NJ,40.78,-74.32,7039,589604.1666666666,1107995.2313096689,Very High Income,High Inequality,6,3
7644,NJ,40.87,-74.08,7644,116994.33333333331,49853.25231383271,Upper Medium Income,High Inequality,4,3
7853,NJ,40.78,-74.76,7853,187410.5,287646.77716654504,High Income,High Inequality,5,3
7940,NJ,40.75,-74.41,7940,274787.8333333333,504211.4605946266,Very High Income,High Inequality,6,3
7430,NJ,41.08,-74.18,7430,301272.3333333333,406671.1538413644,Very High Income,High Inequality,6,3
8835,NJ,40.54,-74.58,8835,52291.16666666666,27010.464293800407,Upper Medium Income,Moderate Inequality,4,2
7040,NJ,40.73,-74.27,7040,310296.3333333333,479300.84099182073,Very High Income,High Inequality,6,3
8836,NJ,40.6,-74.56,8836,61894.833333333336,103147.17488795644,Upper Medium Income,High Inequality,4,3
7945,NJ,40.76,-74.59,7945,267654.8333333333,561330.0746289715,Very High Income,High Inequality,6,3
8840,NJ,40.54,-74.36,8840,184934.8333333333,219749.00815013173,High Income,High Inequality,5,3
8846,NJ,40.57,-74.5,8846,90021.5,60165.92690136171,Upper Medium Income,High Inequality,4,3
7432,NJ,40.99,-74.14,7432,63970.66666666666,64431.42344125781,Upper Medium Income,High Inequality,4,3
8848,NJ,40.56,-75.09,8848,66485.83333333333,59720.68040944165,Upper Medium Income,High Inequality,4,3
7041,NJ,40.74,-74.32,7041,107138.83333333331,188597.6613910328,Upper Medium Income,High Inequality,4,3
7946,NJ,40.66,-74.51,7946,47336.833333333336,77528.13652711296,Upper Medium Income,High Inequality,4,3
8850,NJ,40.45,-74.43,8850,73786.33333333333,69835.9067662665,Upper Medium Income,High Inequality,4,3
8852,NJ,40.38,-74.54,8852,175642.33333333334,205132.9398840339,High Income,High Inequality,5,3
7042,NJ,40.82,-74.21,7042,358568.6666666667,555351.8631032641,Very High Income,High Inequality,6,3
7043,NJ,40.82,-74.21,7043,262201.8333333333,525680.8820010165,Very High Income,High Inequality,6,3
7044,NJ,40.83,-74.24,7044,173656.83333333334,234338.4990874668,High Income,High Inequality,5,3
7645,NJ,41.05,-74.04,7645,113945.83333333331,170344.58073377816,Upper Medium Income,High Inequality,4,3
7045,NJ,40.9,-74.36,7045,153569.33333333334,244271.28890040817,High Income,High Inequality,5,3
7950,NJ,40.83,-74.48,7950,243877.8333333333,313632.12295963353,Very High Income,High Inequality,6,3
7960,NJ,40.79,-74.47,7960,678378.6666666666,1125794.359330631,Very High Income,High Inequality,6,3
7046,NJ,40.89,-74.44,7046,106981.66666666669,227141.72268754736,Upper Medium Income,High Inequality,4,3
7856,NJ,40.91,-74.64,7856,40339.66666666666,30844.898480407854,Upper Medium Income,Moderate Inequality,4,2
8853,NJ,40.49,-74.73,8853,64836.333333333336,92261.74624548716,Upper Medium Income,High Inequality,4,3
7857,NJ,40.89,-74.7,7857,18888.83333333333,9374.92176856248,Upper Medium Income,Moderate Inequality,4,2
7102,NJ,40.72,-74.17,7102,68970.66666666667,59535.16380985834,Upper Medium Income,High Inequality,4,3
7103,NJ,40.72,-74.17,7103,85020.5,49934.919728582725,Upper Medium Income,High Inequality,4,3
7104,NJ,40.72,-74.17,7104,152409.5,82948.22630231462,High Income,High Inequality,5,3
7105,NJ,40.72,-74.17,7105,133285.16666666666,43893.98116105062,Upper Medium Income,High Inequality,4,3
